timestamp_ns,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
122659083,0.00746155,0.00653076,-1.00898743,0.000000,0.000000,0.000000
127752416,0.00746155,0.00653076,-1.00898743,0.244141,-0.061035,0.000000
133106625,0.00738525,0.00691223,-1.00814819,0.244141,-0.061035,0.000000
135699791,0.00738525,0.00691223,-1.00814819,0.183105,-0.366211,-0.061035
144431833,0.00700378,0.00794983,-1.00665283,0.183105,-0.183105,0.061035
158837208,0.00613403,0.00805664,-1.00532532,0.427246,0.061035,0.122070
170494500,0.00369263,0.00593567,-1.01017761,0.427246,0.061035,0.122070
173376000,0.00390625,0.00613403,-1.00175476,0.122070,-0.244141,0.122070
173381250,0.00390625,0.00613403,-1.00175476,0.427246,-0.122070,0.000000
184985250,0.00668335,0.00799561,-1.00862122,0.183105,-0.122070,-0.061035
191498375,0.00888062,0.00820923,-1.00869751,0.183105,-0.122070,-0.061035
198023708,0.00888062,0.00820923,-1.00869751,0.366211,-0.183105,-0.061035
203947166,0.01124573,0.00860596,-1.00814819,0.366211,-0.122070,-0.061035
211789916,0.01065063,0.00781250,-1.00543213,0.366211,-0.122070,-0.061035
216716708,0.01065063,0.00781250,-1.00543213,0.488281,-0.183105,-0.061035
222202041,0.00881958,0.00625610,-1.00839233,0.488281,-0.183105,-0.061035
224769416,0.00881958,0.00625610,-1.00839233,0.183105,-0.183105,-0.061035
229910708,0.00653076,0.00541687,-1.00910950,0.183105,-0.183105,-0.061035
234640083,0.00653076,0.00541687,-1.00910950,0.244141,-0.122070,-0.061035
239696166,0.00425720,0.00590515,-1.00727844,0.244141,-0.122070,-0.061035
244747625,0.00425720,0.00590515,-1.00727844,0.183105,-0.061035,0.000000
249825250,0.00289917,0.00613403,-1.00939941,0.183105,-0.061035,0.000000
254955791,0.00289917,0.00613403,-1.00939941,0.244141,-0.122070,-0.061035
260006166,0.00489807,0.00624084,-1.00802612,0.244141,-0.122070,-0.061035
265077833,0.00489807,0.00624084,-1.00802612,0.244141,-0.305176,0.000000
270314375,0.00537109,0.00732422,-1.00782776,0.244141,-0.305176,0.000000
272840250,0.00537109,0.00732422,-1.00782776,0.305176,-0.183105,-0.122070
280418916,0.00724792,0.00811768,-1.00863647,0.305176,-0.183105,-0.122070
283020541,0.00724792,0.00811768,-1.00863647,0.366211,-0.244141,0.000000
290668083,0.00820923,0.00802612,-1.00708008,0.366211,-0.244141,0.000000
