timestamp_ns,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
56897375,0.00082397,0.00730896,-1.00624084,0.366211,0.122070,-0.061035
62575958,0.00115967,0.00686646,-1.00645447,0.366211,0.000000,-0.183105
66729958,0.00164795,0.00704956,-1.00630188,0.427246,0.122070,-0.061035
71776875,0.00219727,0.00708008,-1.00553894,0.366211,0.061035,-0.122070
76842708,0.00254822,0.00694275,-1.00515747,0.427246,0.000000,-0.061035
82527000,0.00288391,0.00708008,-1.00495911,0.366211,0.122070,-0.122070
87386333,0.00343323,0.00747681,-1.00532532,0.366211,0.061035,-0.061035
91856250,0.00366211,0.00788879,-1.00660706,0.427246,0.000000,-0.183105
97886666,0.00323486,0.00813293,-1.00709534,0.366211,0.122070,-0.122070
107453375,0.00280762,0.00811768,-1.00595093,0.244141,0.000000,-0.183105
107485000,0.00260925,0.00819397,-1.00483704,0.122070,0.061035,-0.183105
112487041,0.00225830,0.00849915,-1.00502014,0.488281,0.061035,-0.061035
117319958,0.00199890,0.00845337,-1.00602722,0.366211,0.061035,-0.061035
122085333,0.00207520,0.00799561,-1.00680542,0.305176,0.061035,-0.183105
127752166,0.00207520,0.00769043,-1.00704956,0.427246,0.000000,-0.061035
132134291,0.00183105,0.00770569,-1.00672913,0.366211,0.061035,-0.061035
136900791,0.00167847,0.00778198,-1.00588989,0.183105,0.061035,-0.061035
142233583,0.00151062,0.00764465,-1.00480652,0.366211,0.000000,-0.183105
146751625,0.00119019,0.00717163,-1.00418091,0.305176,0.122070,-0.122070
151705916,0.00086975,0.00659180,-1.00459290,0.244141,0.122070,-0.183105
156775458,0.00048828,0.00646973,-1.00564575,0.244141,0.000000,-0.122070
161725166,-0.00003052,0.00691223,-1.00645447,0.305176,0.000000,-0.061035
166746416,-0.00057983,0.00732422,-1.00688171,0.427246,0.061035,-0.122070
171723750,-0.00059509,0.00735474,-1.00712585,0.366211,0.061035,-0.061035
176800791,0.00015259,0.00709534,-1.00677490,0.183105,0.000000,-0.061035
181751875,0.00125122,0.00712585,-1.00601196,0.244141,0.061035,-0.122070
186795958,0.00215149,0.00767517,-1.00564575,0.366211,0.061035,-0.061035
191761333,0.00238037,0.00849915,-1.00621033,0.244141,0.061035,0.000000
196784500,0.00228882,0.00888062,-1.00723267,0.366211,0.122070,-0.061035
201759791,0.00242615,0.00860596,-1.00759888,0.366211,0.000000,-0.122070
206780916,0.00285339,0.00827026,-1.00701904,0.244141,0.000000,-0.122070
211751916,0.00328064,0.00801086,-1.00640869,0.427246,0.061035,-0.122070
216809833,0.00337219,0.00752258,-1.00651550,0.305176,0.061035,-0.183105
221796041,0.00312805,0.00688171,-1.00691223,0.305176,0.061035,-0.061035
226814333,0.00299072,0.00646973,-1.00685120,0.305176,0.000000,-0.061035
231781083,0.00315857,0.00657654,-1.00660706,0.183105,-0.061035,-0.122070
236782083,0.00297546,0.00701904,-1.00666809,0.244141,0.061035,-0.122070
241753125,0.00204468,0.00720215,-1.00665283,0.366211,0.061035,-0.061035
246784458,0.00128174,0.00698853,-1.00646973,0.305176,0.061035,-0.061035
251784416,0.00151062,0.00680542,-1.00619507,0.244141,-0.061035,-0.183105
256835916,0.00180054,0.00677490,-1.00595093,0.183105,0.061035,-0.122070
261791083,0.00144958,0.00683594,-1.00598145,0.305176,-0.061035,-0.122070
266789833,0.00106812,0.00704956,-1.00622559,0.366211,0.061035,-0.183105
271774500,0.00128174,0.00740051,-1.00639343,0.244141,0.000000,-0.122070
276774833,0.00173950,0.00779724,-1.00640869,0.305176,0.000000,0.000000
281785041,0.00199890,0.00820923,-1.00651550,0.305176,-0.061035,-0.244141
286775916,0.00216675,0.00860596,-1.00662231,0.366211,0.000000,-0.122070
291762541,0.00204468,0.00856018,-1.00628662,0.244141,0.183105,-0.183105
296822333,0.00155640,0.00791931,-1.00549316,0.183105,0.000000,0.000000
301820291,0.00132751,0.00732422,-1.00491333,0.305176,0.000000,-0.122070
306774708,0.00163269,0.00732422,-1.00529480,0.183105,0.122070,-0.061035
311769125,0.00195312,0.00765991,-1.00639343,0.244141,0.122070,-0.183105
316818041,0.00201416,0.00802612,-1.00720215,0.427246,0.000000,-0.122070
321815041,0.00195312,0.00839233,-1.00701904,0.488281,-0.061035,-0.061035
326808291,0.00190735,0.00845337,-1.00608826,0.427246,0.122070,0.000000
331766375,0.00183105,0.00787354,-1.00547791,0.427246,0.061035,-0.122070
336785083,0.00173950,0.00697327,-1.00546265,0.427246,0.061035,-0.122070
341764333,0.00163269,0.00646973,-1.00585938,0.305176,0.000000,-0.183105
346786500,0.00152588,0.00683594,-1.00672913,0.366211,0.122070,-0.061035
351768125,0.00152588,0.00755310,-1.00762939,0.366211,0.122070,-0.122070
356809250,0.00184631,0.00791931,-1.00767517,0.183105,0.061035,-0.061035
361797166,0.00239563,0.00788879,-1.00691223,0.305176,0.000000,-0.122070
366773875,0.00280762,0.00779724,-1.00645447,0.366211,-0.061035,0.000000
371761750,0.00265503,0.00781250,-1.00668335,0.305176,0.061035,-0.061035
376774166,0.00178528,0.00808716,-1.00704956,0.366211,0.000000,-0.122070
381789166,0.00070190,0.00852966,-1.00708008,0.122070,0.061035,-0.061035
386804708,0.00036621,0.00860596,-1.00698853,0.122070,0.000000,-0.061035
391775125,0.00102234,0.00820923,-1.00682068,0.305176,-0.061035,-0.244141
396801208,0.00195312,0.00781250,-1.00653076,0.427246,0.000000,-0.122070
401811958,0.00263977,0.00761414,-1.00639343,0.183105,-0.061035,-0.183105
406794500,0.00270081,0.00733948,-1.00637817,0.366211,0.000000,-0.061035
411793375,0.00224304,0.00683594,-1.00604248,0.366211,0.183105,-0.061035
416820708,0.00196838,0.00636292,-1.00564575,0.366211,0.000000,0.061035
421796958,0.00210571,0.00605774,-1.00556946,0.366211,0.000000,-0.061035
426789208,0.00259399,0.00601196,-1.00538635,0.366211,0.061035,-0.122070
431786875,0.00296021,0.00619507,-1.00543213,0.488281,0.061035,-0.061035
436798541,0.00323486,0.00634766,-1.00605774,0.366211,0.000000,-0.183105
441784708,0.00355530,0.00628662,-1.00686646,0.305176,0.000000,-0.122070
446795416,0.00320435,0.00610352,-1.00733948,0.366211,0.000000,-0.122070
451806250,0.00221252,0.00621033,-1.00718689,0.366211,0.000000,-0.122070
456815958,0.00195312,0.00656128,-1.00628662,0.427246,0.061035,-0.061035
461810791,0.00285339,0.00672913,-1.00532532,0.244141,0.122070,-0.183105
466880750,0.00354004,0.00679016,-1.00546265,0.427246,0.122070,0.000000
471776583,0.00300598,0.00708008,-1.00637817,0.244141,0.000000,-0.061035
476791708,0.00201416,0.00741577,-1.00697327,0.366211,0.061035,-0.122070
481800791,0.00155640,0.00759888,-1.00686646,0.305176,0.061035,0.000000
486839708,0.00122070,0.00755310,-1.00633240,0.427246,0.122070,-0.122070
491811375,0.00070190,0.00758362,-1.00590515,0.366211,0.061035,-0.061035
496829958,0.00035095,0.00775146,-1.00595093,0.305176,0.061035,-0.061035
501793583,0.00044250,0.00782776,-1.00637817,0.366211,0.122070,-0.061035
506794875,0.00114441,0.00793457,-1.00672913,0.427246,0.183105,-0.061035
511806041,0.00180054,0.00842285,-1.00646973,0.305176,0.122070,0.000000
516902958,0.00169373,0.00901794,-1.00581360,0.305176,0.000000,0.000000
521786916,0.00100708,0.00906372,-1.00558472,0.427246,0.000000,0.000000
526808291,0.00059509,0.00860596,-1.00601196,0.366211,0.000000,-0.122070
531778666,0.00112915,0.00851440,-1.00653076,0.305176,0.000000,-0.122070
536828000,0.00212097,0.00880432,-1.00662231,0.305176,0.061035,-0.122070
541798000,0.00273132,0.00857544,-1.00643921,0.305176,0.000000,-0.061035
546839125,0.00262451,0.00798035,-1.00631714,0.244141,0.061035,-0.061035
551788583,0.00210571,0.00769043,-1.00617981,0.244141,0.061035,0.000000
556813541,0.00163269,0.00765991,-1.00599670,0.366211,0.122070,0.061035
561773125,0.00154114,0.00735474,-1.00610352,0.366211,0.061035,0.000000
566801666,0.00178528,0.00686646,-1.00665283,0.488281,-0.061035,0.000000
