timestamp_ns,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
137567500,0.00418091,0.00878906,-0.99238586,0.061035,0.244141,-0.061035
137572083,0.00454712,0.00927734,-0.99288940,0.061035,0.061035,-0.122070
140130791,0.00517273,0.00851440,-0.99180603,0.183105,0.122070,-0.061035
147838791,0.00434875,0.00851440,-0.99298096,0.183105,0.122070,-0.061035
152256208,0.00434875,0.00851440,-0.99298096,0.183105,0.244141,-0.122070
156839416,0.00434875,0.00851440,-0.99298096,0.122070,0.183105,0.000000
160676750,0.00468445,0.00859070,-0.99118042,0.122070,0.183105,0.000000
178082291,0.00529480,0.00859070,-0.99372864,0.000000,0.122070,-0.061035
180975208,0.00584412,0.00836182,-0.99261475,0.000000,0.183105,0.000000
189837875,0.00642395,0.00802612,-0.99392700,0.061035,0.183105,-0.122070
198800916,0.00611877,0.00848389,-0.99290466,0.183105,0.244141,-0.061035
210646208,0.00468445,0.00857544,-0.99397278,0.183105,0.244141,-0.061035
214432916,0.00468445,0.00857544,-0.99397278,0.061035,0.183105,-0.122070
217448250,0.00453186,0.00822449,-0.99269104,0.122070,0.244141,-0.122070
226126708,0.00556946,0.00758362,-0.99285889,0.122070,0.244141,-0.122070
228643916,0.00556946,0.00758362,-0.99285889,0.122070,0.183105,-0.122070
236210750,0.00508118,0.00819397,-0.99359131,0.122070,0.183105,-0.122070
238756375,0.00508118,0.00819397,-0.99359131,0.244141,0.122070,-0.122070
246316958,0.00549316,0.00769043,-0.99211121,0.244141,0.122070,-0.122070
248836541,0.00549316,0.00769043,-0.99211121,0.305176,0.183105,-0.122070
256365000,0.00592041,0.00726318,-0.99287415,0.305176,0.183105,-0.122070
258917291,0.00592041,0.00726318,-0.99287415,0.488281,0.244141,-0.061035
266479250,0.00701904,0.00680542,-0.99145508,0.488281,0.244141,-0.061035
269018083,0.00701904,0.00680542,-0.99145508,0.366211,0.244141,-0.183105
276619250,0.00685120,0.00607300,-0.99154663,0.366211,0.244141,-0.183105
279173791,0.00685120,0.00607300,-0.99154663,0.366211,0.183105,-0.244141
286763666,0.00579834,0.00564575,-0.99311829,0.366211,0.183105,-0.244141
289297125,0.00579834,0.00564575,-0.99311829,0.305176,0.305176,-0.122070
296865833,0.00424194,0.00827026,-0.99249268,0.244141,0.183105,-0.183105
306932541,0.00338745,0.01022339,-0.99682617,0.122070,0.061035,-0.061035
316976333,0.00181580,0.01173401,-0.99458313,0.183105,0.183105,-0.183105
327029250,0.00062561,0.01229858,-0.99224854,0.183105,0.122070,-0.122070
337076083,0.00186157,0.01202393,-0.99127197,0.244141,0.244141,-0.061035
347122083,0.00303650,0.01133728,-0.99481201,0.000000,0.183105,-0.061035
357188500,0.00350952,0.01129150,-0.99304199,0.061035,0.183105,0.061035
367281458,0.00468445,0.00933838,-0.99298096,0.000000,0.366211,0.000000
377371916,0.00564575,0.00634766,-0.99401855,0.122070,0.183105,0.000000
387445541,0.00633240,0.00502014,-0.99220276,0.061035,0.122070,-0.122070
397540666,0.00776672,0.00459290,-0.99301147,0.183105,0.366211,0.000000
407614041,0.00813293,0.00456238,-0.99414062,0.183105,0.183105,0.000000
417696500,0.00828552,0.00520325,-0.99378967,0.244141,0.122070,-0.061035
427767375,0.00837708,0.00587463,-0.99290466,0.122070,0.244141,-0.122070
437832625,0.00531006,0.00617981,-0.99465942,0.122070,0.183105,-0.183105
447928125,0.00311279,0.00674438,-0.99411011,0.000000,0.244141,-0.305176
458023291,0.00413513,0.00683594,-0.99456787,0.061035,0.183105,-0.183105
468237625,0.00363159,0.00711060,-0.99435425,0.000000,0.183105,-0.122070
478448583,0.00456238,0.00846863,-0.99464417,0.122070,0.183105,-0.061035
486057416,0.00492859,0.00912476,-0.99438477,0.122070,0.183105,-0.061035
488601000,0.00492859,0.00912476,-0.99438477,0.000000,0.244141,-0.061035
496188875,0.00466919,0.00897217,-0.99368286,0.000000,0.244141,-0.061035
498722875,0.00466919,0.00897217,-0.99368286,0.061035,0.183105,0.000000
508367083,0.00503540,0.00910950,-0.99386597,0.183105,0.122070,-0.061035
517969125,0.00424194,0.00837708,-0.99288940,0.244141,0.122070,-0.061035
527880625,0.00259399,0.00881958,-0.99296570,0.061035,0.305176,-0.061035
537656125,0.00390625,0.00820923,-0.99380493,0.183105,0.122070,-0.122070
547812500,0.00440979,0.00912476,-0.99293518,0.244141,0.122070,0.000000
557988666,0.00321960,0.00895691,-0.99421692,0.183105,0.183105,-0.061035
568093250,0.00382996,0.00825500,-0.99217224,0.183105,0.305176,-0.061035
578199708,0.00512695,0.00764465,-0.99497986,0.000000,0.122070,0.000000
587957375,0.00523376,0.00755310,-0.99293518,-0.061035,0.122070,0.000000
597847500,0.00595093,0.00762939,-0.99382019,-0.061035,0.122070,0.000000
600404000,0.00595093,0.00762939,-0.99382019,-0.061035,0.244141,0.000000
607992458,0.00689697,0.00653076,-0.99305725,-0.061035,0.244141,-0.183105
617930291,0.00572205,0.00671387,-0.99313354,0.000000,0.183105,-0.061035
628070291,0.00575256,0.00785828,-0.99406433,0.000000,0.122070,-0.061035
638138416,0.00576782,0.00888062,-0.99224854,0.122070,0.183105,0.061035
648296875,0.00521851,0.00897217,-0.99366760,0.122070,0.183105,0.000000
658054250,0.00450134,0.00872803,-0.99298096,0.000000,0.122070,0.000000
668199750,0.00427246,0.00831604,-0.99449158,0.061035,0.183105,-0.061035
678250000,0.00360107,0.00825500,-0.99424744,0.122070,0.183105,-0.061035
688097375,0.00413513,0.00769043,-0.99308777,0.122070,0.183105,-0.122070
698202750,0.00466919,0.00709534,-0.99417114,0.000000,0.244141,-0.122070
708274750,0.00601196,0.00698853,-0.99372864,0.183105,0.122070,-0.061035
717978333,0.00633240,0.00668335,-0.99401855,0.122070,0.183105,-0.122070
727788500,0.00588989,0.00582886,-0.99282837,0.122070,0.183105,-0.122070
730323208,0.00588989,0.00582886,-0.99282837,0.061035,0.183105,0.000000
737902250,0.00590515,0.00634766,-0.99433899,0.061035,0.183105,0.000000
748014000,0.00503540,0.00669861,-0.99209595,0.122070,0.366211,0.000000
757874875,0.00491333,0.00729370,-0.99311829,0.000000,0.244141,-0.244141
767647375,0.00489807,0.00842285,-0.99235535,0.000000,0.244141,-0.244141
770193333,0.00489807,0.00842285,-0.99235535,0.244141,0.244141,-0.061035
777810208,0.00511169,0.00842285,-0.99392700,0.244141,0.244141,-0.061035
780062666,0.00511169,0.00842285,-0.99392700,-0.061035,0.122070,0.061035
787691583,0.00503540,0.00978088,-0.99291992,-0.061035,0.122070,0.061035
790291708,0.00503540,0.00978088,-0.99291992,0.000000,0.122070,-0.122070
797957125,0.00457764,0.00975037,-0.99270630,0.122070,0.244141,0.000000
808120791,0.00360107,0.00866699,-0.99386597,-0.061035,0.183105,-0.061035
818282750,0.00384521,0.00790405,-0.99250793,0.122070,0.305176,0.061035
828414750,0.00567627,0.00804138,-0.99548340,0.061035,0.305176,-0.122070
838197375,0.00686646,0.00700378,-0.99403381,0.000000,0.183105,-0.122070
848337208,0.00593567,0.00675964,-0.99339294,-0.061035,0.244141,-0.122070
858401750,0.00602722,0.00523376,-0.99397278,0.061035,0.244141,-0.122070
868553750,0.00544739,0.00598145,-0.99266052,0.000000,0.183105,-0.183105
878651208,0.00523376,0.00715637,-0.99415588,0.122070,0.305176,-0.122070
888480166,0.00547791,0.00720215,-0.99290466,0.183105,0.366211,0.000000
897864583,0.00460815,0.00718689,-0.99372864,0.183105,0.366211,0.000000
900027666,0.00460815,0.00718689,-0.99372864,0.183105,0.122070,-0.183105
907547416,0.00521851,0.00769043,-0.99440002,0.183105,0.122070,-0.183105
910090250,0.00521851,0.00769043,-0.99440002,0.122070,0.244141,-0.061035
917711208,0.00468445,0.00845337,-0.99488831,0.122070,0.244141,-0.061035
920267583,0.00468445,0.00845337,-0.99488831,0.122070,0.183105,-0.122070
927876708,0.00375366,0.01007080,-0.99496460,0.122070,0.183105,-0.122070
929945625,0.00375366,0.01007080,-0.99496460,-0.061035,0.122070,-0.183105
937557875,0.00477600,0.00897217,-0.99453735,-0.061035,0.122070,-0.183105
940102875,0.00477600,0.00897217,-0.99453735,0.061035,0.244141,-0.061035
947707708,0.00466919,0.00869751,-0.99374390,0.061035,0.244141,-0.061035
950263166,0.00466919,0.00869751,-0.99374390,0.122070,0.244141,-0.183105
957893375,0.00479126,0.00923157,-0.99223328,0.122070,0.244141,-0.183105
960439250,0.00479126,0.00923157,-0.99223328,-0.061035,0.061035,-0.183105
967401458,0.00529480,0.00802612,-0.99375916,-0.061035,0.061035,-0.183105
969942458,0.00529480,0.00802612,-0.99375916,0.000000,0.122070,-0.061035
977203875,0.00540161,0.00703430,-0.99320984,0.000000,0.122070,-0.061035
979765916,0.00540161,0.00703430,-0.99320984,0.000000,0.122070,0.000000
987461166,0.00466919,0.00697327,-0.99308777,0.000000,0.122070,0.000000
990033791,0.00466919,0.00697327,-0.99308777,0.000000,0.183105,-0.122070
997639208,0.00477600,0.00836182,-0.99349976,0.000000,0.183105,-0.122070
1000198333,0.00477600,0.00836182,-0.99349976,-0.061035,0.244141,-0.122070
1007470625,0.00462341,0.00791931,-0.99252319,-0.061035,0.244141,-0.122070
1010017041,0.00462341,0.00791931,-0.99252319,0.122070,0.183105,0.000000
1017617333,0.00578308,0.00762939,-0.99391174,0.122070,0.183105,0.000000
1019737666,0.00578308,0.00762939,-0.99391174,0.000000,0.305176,-0.061035
1027305708,0.00476074,0.00689697,-0.99427795,0.000000,0.305176,-0.061035
1029837833,0.00476074,0.00689697,-0.99427795,0.061035,0.305176,-0.061035
1037382125,0.00579834,0.00749207,-0.99569702,0.061035,0.305176,-0.061035
1039929833,0.00579834,0.00749207,-0.99569702,0.122070,0.244141,0.000000
1047520375,0.00498962,0.00823975,-0.99234009,0.122070,0.244141,0.000000
1050088000,0.00498962,0.00823975,-0.99234009,0.061035,0.244141,-0.061035
1057675958,0.00576782,0.00767517,-0.99409485,0.061035,0.244141,-0.061035
1060216500,0.00576782,0.00767517,-0.99409485,0.061035,0.244141,-0.122070
1067802583,0.00508118,0.00759888,-0.99356079,0.061035,0.244141,-0.122070
1070331500,0.00508118,0.00759888,-0.99356079,0.061035,0.183105,-0.061035
1077928708,0.00410461,0.00825500,-0.99346924,0.061035,0.183105,-0.061035
1080507166,0.00410461,0.00825500,-0.99346924,0.122070,0.061035,-0.183105
1088135541,0.00535583,0.00769043,-0.99389648,0.122070,0.061035,-0.183105
1090614500,0.00535583,0.00769043,-0.99389648,0.122070,0.305176,0.000000
1098200041,0.00489807,0.00772095,-0.99433899,0.122070,0.305176,0.000000
1100746583,0.00489807,0.00772095,-0.99433899,0.000000,0.122070,-0.183105
1108008833,0.00445557,0.00737000,-0.99369812,0.000000,0.122070,-0.183105
1110551791,0.00445557,0.00737000,-0.99369812,0.000000,0.122070,-0.122070
1118168166,0.00480652,0.00753784,-0.99374390,0.000000,0.122070,-0.122070
1120716125,0.00480652,0.00753784,-0.99374390,0.061035,0.183105,-0.183105
1130334166,0.00535583,0.00717163,-0.99360657,0.000000,0.183105,-0.122070
1139729000,0.00540161,0.00744629,-0.99305725,0.122070,0.122070,-0.122070
1149916125,0.00549316,0.00819397,-0.99301147,0.061035,0.122070,-0.244141
1160090958,0.00531006,0.00785828,-0.99337769,0.061035,0.183105,-0.061035
1170176041,0.00524902,0.00868225,-0.99319458,0.000000,0.366211,-0.183105
1180116083,0.00480652,0.00869751,-0.99502563,0.061035,0.122070,-0.061035
1187681291,0.00448608,0.00782776,-0.99383545,0.061035,0.122070,-0.061035
1190226666,0.00448608,0.00782776,-0.99383545,0.000000,0.244141,-0.183105
1200365500,0.00451660,0.00753784,-0.99374390,0.061035,0.305176,-0.061035
1207995458,0.00495911,0.00801086,-0.99426270,0.061035,0.305176,-0.061035
1210523250,0.00495911,0.00801086,-0.99426270,0.061035,0.183105,-0.061035
1218099708,0.00442505,0.00779724,-0.99502563,0.061035,0.183105,-0.061035
1220641625,0.00442505,0.00779724,-0.99502563,-0.061035,0.122070,-0.183105
1228229458,0.00445557,0.00732422,-0.99276733,-0.061035,0.122070,-0.183105
1230773500,0.00445557,0.00732422,-0.99276733,0.000000,0.122070,-0.122070
1238057416,0.00401306,0.00776672,-0.99241638,0.000000,0.122070,-0.122070
1240598458,0.00401306,0.00776672,-0.99241638,0.000000,0.183105,-0.122070
1248200541,0.00541687,0.00759888,-0.99389648,0.000000,0.183105,-0.122070
1250644833,0.00541687,0.00759888,-0.99389648,0.000000,0.244141,-0.061035
1260511875,0.00596619,0.00820923,-0.99328613,0.122070,0.122070,-0.122070
1268136500,0.00570679,0.00773621,-0.99372864,0.122070,0.122070,-0.122070
1270691250,0.00570679,0.00773621,-0.99372864,0.061035,0.061035,-0.061035
1278294708,0.00505066,0.00770569,-0.99282837,0.061035,0.061035,-0.061035
1280394291,0.00505066,0.00770569,-0.99282837,0.183105,0.305176,-0.122070
1290364166,0.00521851,0.00738525,-0.99388123,0.122070,0.305176,-0.122070
1300384458,0.00413513,0.00733948,-0.99272156,0.000000,0.122070,-0.122070
1310382000,0.00518799,0.00714111,-0.99392700,0.000000,0.183105,-0.122070
1317997416,0.00538635,0.00648499,-0.99330139,0.000000,0.183105,-0.122070
1320545916,0.00538635,0.00648499,-0.99330139,0.244141,0.122070,-0.244141
