timestamp_ns,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
76863958,0.01530457,0.00032043,-0.99771118,0.000000,0.000000,0.000000
96056750,0.01530457,0.00032043,-0.99771118,0.061035,0.183105,-0.061035
100631166,0.01535034,-0.00050354,-0.99806213,-0.122070,0.000000,-0.122070
100635000,0.01347351,-0.00090027,-0.99847412,-0.122070,0.000000,-0.122070
103180708,0.01347351,-0.00090027,-0.99847412,0.000000,0.183105,-0.122070
108458083,0.01373291,0.00013733,-0.99827576,0.000000,0.183105,-0.122070
111161208,0.01373291,0.00013733,-0.99827576,0.061035,0.183105,-0.122070
117137416,0.01351929,0.00149536,-0.99757385,0.061035,0.183105,-0.122070
123116625,0.01351929,0.00149536,-0.99757385,0.061035,0.061035,-0.061035
128223000,0.01438904,0.00167847,-0.99794006,0.061035,0.061035,-0.061035
133677333,0.01438904,0.00167847,-0.99794006,0.061035,0.183105,-0.122070
136189916,0.01594543,0.00157166,-0.99765015,0.061035,0.183105,-0.122070
141228625,0.01594543,0.00157166,-0.99765015,0.183105,0.061035,-0.061035
146256083,0.01536560,0.00242615,-0.99766541,0.183105,0.061035,-0.061035
151281083,0.01536560,0.00242615,-0.99766541,0.183105,0.244141,-0.183105
156344666,0.01516724,0.00245667,-0.99572754,0.183105,0.244141,-0.183105
161397666,0.01516724,0.00245667,-0.99572754,0.061035,0.183105,0.061035
166431500,0.01486206,0.00251770,-1.00000000,0.061035,0.183105,0.061035
171452250,0.01486206,0.00251770,-1.00000000,-0.061035,0.061035,-0.183105
176481416,0.01626587,0.00221252,-0.99766541,-0.061035,0.061035,-0.183105
181534875,0.01626587,0.00221252,-0.99766541,0.061035,0.122070,-0.061035
186580833,0.01640320,0.00166321,-0.99650574,0.061035,0.122070,-0.061035
191623958,0.01640320,0.00166321,-0.99650574,0.061035,0.122070,-0.122070
196661125,0.01510620,0.00099182,-0.99664307,0.061035,0.122070,-0.122070
201701208,0.01510620,0.00099182,-0.99664307,0.061035,0.244141,-0.122070
206743500,0.01483154,0.00140381,-0.99790955,0.061035,0.244141,-0.122070
211797583,0.01483154,0.00140381,-0.99790955,-0.061035,0.000000,-0.183105
216826750,0.01458740,0.00111389,-0.99754333,-0.061035,0.000000,-0.183105
221854666,0.01458740,0.00111389,-0.99754333,0.061035,0.122070,-0.244141
226879833,0.01545715,0.00080872,-0.99794006,0.061035,0.122070,-0.244141
231904416,0.01545715,0.00080872,-0.99794006,0.183105,0.183105,-0.061035
236930375,0.01467896,0.00144958,-0.99774170,0.183105,0.183105,-0.061035
241952541,0.01467896,0.00144958,-0.99774170,0.000000,0.183105,-0.122070
246976125,0.01484680,0.00198364,-0.99835205,0.000000,0.183105,-0.122070
252001166,0.01484680,0.00198364,-0.99835205,0.061035,0.061035,-0.183105
257031208,0.01470947,0.00209045,-0.99839783,0.061035,0.061035,-0.183105
262059625,0.01470947,0.00209045,-0.99839783,0.122070,0.122070,-0.183105
267093500,0.01512146,0.00141907,-0.99786377,0.122070,0.122070,-0.183105
272120958,0.01512146,0.00141907,-0.99786377,0.061035,0.122070,-0.183105
277141125,0.01414490,0.00161743,-0.99763489,0.061035,0.122070,-0.183105
282168416,0.01414490,0.00161743,-0.99763489,0.244141,0.122070,-0.061035
287195875,0.01396179,0.00149536,-0.99792480,0.244141,0.122070,-0.061035
292223750,0.01396179,0.00149536,-0.99792480,0.122070,0.183105,0.000000
297250125,0.01403809,0.00215149,-0.99836731,0.122070,0.183105,0.000000
302279041,0.01403809,0.00215149,-0.99836731,0.000000,0.061035,-0.122070
307308708,0.01469421,0.00234985,-0.99746704,0.000000,0.061035,-0.122070
312045875,0.01469421,0.00234985,-0.99746704,0.183105,0.061035,-0.061035
317083791,0.01438904,0.00146484,-0.99803162,0.183105,0.061035,-0.061035
322109583,0.01438904,0.00146484,-0.99803162,0.061035,0.122070,-0.122070
327136791,0.01489258,0.00167847,-0.99864197,0.061035,0.122070,-0.122070
332169000,0.01489258,0.00167847,-0.99864197,0.244141,0.244141,-0.061035
337195583,0.01422119,0.00128174,-0.99748230,0.244141,0.244141,-0.061035
342229166,0.01422119,0.00128174,-0.99748230,0.183105,0.244141,-0.061035
347255208,0.01437378,0.00175476,-0.99771118,0.183105,0.244141,-0.061035
352352291,0.01437378,0.00175476,-0.99771118,0.244141,0.122070,-0.122070
357297083,0.01473999,0.00112915,-0.99780273,0.244141,0.122070,-0.122070
362266041,0.01473999,0.00112915,-0.99780273,0.366211,0.244141,-0.122070
367368958,0.01582336,0.00015259,-0.99717712,0.366211,0.244141,-0.122070
372449208,0.01582336,0.00015259,-0.99717712,0.366211,0.244141,-0.061035
377494416,0.01435852,-0.00012207,-0.99745178,0.366211,0.244141,-0.061035
382597125,0.01435852,-0.00012207,-0.99745178,0.122070,0.122070,-0.061035
387710000,0.01387024,0.00056458,-1.00039673,0.122070,0.122070,-0.061035
392796166,0.01387024,0.00056458,-1.00039673,0.000000,0.000000,-0.122070
397923250,0.01441956,0.00062561,-1.00033569,0.000000,0.000000,-0.122070
402723708,0.01441956,0.00062561,-1.00033569,0.061035,0.122070,-0.183105
407848416,0.01435852,0.00283813,-0.99824524,0.061035,0.122070,-0.183105
412955250,0.01435852,0.00283813,-0.99824524,0.122070,0.122070,-0.183105
417678250,0.01449585,0.00321960,-0.99517822,0.122070,0.122070,-0.183105
422801750,0.01449585,0.00321960,-0.99517822,0.061035,0.122070,-0.061035
427895291,0.01422119,0.00157166,-0.99655151,0.061035,0.122070,-0.061035
433021875,0.01422119,0.00157166,-0.99655151,0.000000,0.061035,-0.183105
438152583,0.01496887,0.00094604,-0.99819946,0.000000,0.061035,-0.183105
443151208,0.01496887,0.00094604,-0.99819946,0.061035,0.122070,-0.183105
448338541,0.01489258,0.00106812,-0.99873352,0.061035,0.122070,-0.183105
453501833,0.01489258,0.00106812,-0.99873352,0.122070,0.244141,-0.244141
456108791,0.01502991,0.00119019,-0.99801636,0.122070,0.244141,-0.244141
461196333,0.01502991,0.00119019,-0.99801636,0.061035,0.183105,-0.244141
468451833,0.01445007,0.00143433,-0.99748230,0.061035,0.183105,-0.244141
473574916,0.01445007,0.00143433,-0.99748230,0.122070,0.000000,-0.122070
478707875,0.01405334,0.00213623,-0.99810791,0.122070,0.000000,-0.122070
481312375,0.01405334,0.00213623,-0.99810791,0.000000,0.183105,-0.122070
486422500,0.01438904,0.00155640,-0.99801636,0.000000,0.183105,-0.122070
491507083,0.01438904,0.00155640,-0.99801636,0.061035,0.244141,-0.061035
498951666,0.01502991,0.00140381,-0.99879456,0.061035,0.244141,-0.061035
504101250,0.01502991,0.00140381,-0.99879456,0.122070,0.244141,-0.122070
508790875,0.01440430,0.00230408,-0.99772644,0.122070,0.244141,-0.122070
513887583,0.01440430,0.00230408,-0.99772644,0.061035,0.244141,-0.183105
519021083,0.01518250,0.00311279,-0.99761963,0.061035,0.244141,-0.183105
521673458,0.01518250,0.00311279,-0.99761963,0.061035,0.183105,-0.183105
528967291,0.01620483,0.00135803,-0.99928284,0.061035,0.183105,-0.183105
534111208,0.01620483,0.00135803,-0.99928284,0.183105,0.061035,-0.183105
536715750,0.01596069,0.00126648,-0.99984741,0.183105,0.061035,-0.183105
543917416,0.01596069,0.00126648,-0.99984741,0.000000,0.122070,-0.061035
549067166,0.01524353,0.00082397,-0.99957275,0.000000,0.122070,-0.061035
551615916,0.01524353,0.00082397,-0.99957275,-0.122070,0.183105,-0.183105
556694458,0.01475525,-0.00045776,-0.99966431,-0.122070,0.183105,-0.183105
561767083,0.01475525,-0.00045776,-0.99966431,-0.061035,0.122070,-0.183105
566894250,0.01431274,-0.00143433,-0.99798584,-0.061035,0.122070,-0.183105
572048583,0.01431274,-0.00143433,-0.99798584,0.000000,0.122070,-0.183105
577159583,0.01399231,-0.00053406,-0.99816895,0.000000,0.122070,-0.183105
582278041,0.01399231,-0.00053406,-0.99816895,0.000000,0.061035,-0.183105
587036000,0.01452637,0.00126648,-0.99740601,0.000000,0.061035,-0.183105
592167666,0.01452637,0.00126648,-0.99740601,0.000000,0.244141,-0.183105
597315875,0.01443481,0.00172424,-0.99844360,0.000000,0.244141,-0.183105
602467541,0.01443481,0.00172424,-0.99844360,0.000000,0.122070,-0.244141
607610583,0.01428223,0.00231934,-0.99826050,0.000000,0.122070,-0.244141
612569208,0.01428223,0.00231934,-0.99826050,0.183105,0.122070,-0.183105
617722208,0.01487732,0.00300598,-0.99890137,0.183105,0.122070,-0.183105
622801166,0.01487732,0.00300598,-0.99890137,0.122070,0.244141,-0.244141
627794708,0.01541138,0.00456238,-0.99903870,0.122070,0.244141,-0.244141
632860833,0.01541138,0.00456238,-0.99903870,-0.061035,0.061035,-0.122070
637927291,0.01528931,0.00408936,-0.99775696,-0.061035,0.061035,-0.122070
642985750,0.01528931,0.00408936,-0.99775696,0.122070,0.183105,-0.122070
648102791,0.01507568,0.00263977,-0.99914551,0.122070,0.183105,-0.122070
653191083,0.01507568,0.00263977,-0.99914551,0.122070,0.000000,0.000000
658284125,0.01335144,0.00190735,-0.99905396,0.122070,0.000000,0.000000
663340791,0.01335144,0.00190735,-0.99905396,0.061035,0.183105,-0.122070
668318416,0.01391602,0.00088501,-0.99851990,0.061035,0.183105,-0.122070
673399291,0.01391602,0.00088501,-0.99851990,0.244141,0.122070,-0.183105
678375583,0.01606750,-0.00088501,-0.99790955,0.244141,0.122070,-0.183105
683498041,0.01606750,-0.00088501,-0.99790955,0.061035,0.061035,-0.061035
688566541,0.01504517,-0.00102234,-0.99739075,0.061035,0.061035,-0.061035
693665708,0.01504517,-0.00102234,-0.99739075,0.061035,0.183105,-0.061035
698820500,0.01423645,-0.00096130,-0.99819946,0.061035,0.183105,-0.061035
703992208,0.01423645,-0.00096130,-0.99819946,0.061035,0.061035,-0.122070
709127583,0.01412964,-0.00064087,-0.99847412,0.061035,0.061035,-0.122070
711699708,0.01412964,-0.00064087,-0.99847412,0.061035,0.183105,-0.183105
718974750,0.01493835,0.00048828,-0.99780273,0.061035,0.183105,-0.183105
724081708,0.01493835,0.00048828,-0.99780273,0.000000,0.183105,-0.183105
729256250,0.01524353,0.00059509,-0.99638367,0.000000,0.183105,-0.183105
