timestamp_ns,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
88307625,0.01460266,-0.00059509,-0.99815369,0.000000,0.000000,0.000000
102027875,0.01412964,0.00027466,-0.99092102,0.000000,0.000000,0.000000
106098875,0.01412964,0.00027466,-0.99092102,-0.183105,0.305176,-0.061035
106101125,0.01412964,0.00027466,-0.99092102,0.000000,0.244141,-0.183105
108640625,0.01472473,0.00286865,-0.99845886,0.000000,0.244141,-0.183105
112633500,0.01472473,0.00286865,-0.99845886,-0.061035,0.122070,-0.244141
117967791,0.01373291,0.00468445,-0.99226379,-0.061035,0.122070,-0.244141
123979666,0.01373291,0.00468445,-0.99226379,-0.061035,0.244141,-0.122070
127054833,0.01249695,0.00727844,-0.99618530,-0.061035,0.244141,-0.122070
133784166,0.01249695,0.00727844,-0.99618530,0.061035,0.183105,0.061035
137497208,0.01240540,0.00859070,-0.99588013,0.061035,0.183105,0.061035
142522083,0.01240540,0.00859070,-0.99588013,0.061035,0.244141,0.000000
145041291,0.01277161,0.00935364,-0.99475098,0.061035,0.244141,0.000000
152622166,0.01277161,0.00935364,-0.99475098,0.061035,0.244141,0.000000
155143041,0.01347351,0.00691223,-0.99699402,0.061035,0.244141,0.000000
162687208,0.01347351,0.00691223,-0.99699402,0.000000,0.244141,-0.061035
165383041,0.01428223,0.00657654,-0.99430847,0.000000,0.244141,-0.061035
172913166,0.01428223,0.00657654,-0.99430847,0.061035,0.244141,-0.061035
175434958,0.01548767,0.00537109,-0.99781799,0.061035,0.244141,-0.061035
183005666,0.01548767,0.00537109,-0.99781799,0.000000,0.183105,-0.061035
185519625,0.01614380,0.00354004,-0.99298096,0.000000,0.183105,-0.061035
193065000,0.01614380,0.00354004,-0.99298096,0.122070,0.183105,-0.061035
195576500,0.01535034,0.00146484,-0.99584961,0.122070,0.183105,-0.061035
203119875,0.01535034,0.00146484,-0.99584961,0.061035,0.183105,-0.122070
205649333,0.01455688,0.00108337,-0.99455261,0.061035,0.183105,-0.122070
213196625,0.01455688,0.00108337,-0.99455261,-0.061035,0.305176,-0.122070
215727208,0.01364136,0.00074768,-0.99491882,-0.061035,0.305176,-0.122070
223278666,0.01364136,0.00074768,-0.99491882,0.000000,0.244141,0.000000
225807958,0.01260376,0.00061035,-0.99540710,0.000000,0.244141,0.000000
233402375,0.01260376,0.00061035,-0.99540710,-0.061035,0.122070,-0.122070
235937958,0.01312256,0.00224304,-0.99465942,-0.061035,0.122070,-0.122070
243524708,0.01312256,0.00224304,-0.99465942,-0.061035,0.183105,-0.122070
246060916,0.01234436,0.00437927,-0.99473572,-0.061035,0.183105,-0.122070
253647416,0.01234436,0.00437927,-0.99473572,0.061035,0.122070,-0.244141
